eta;professione;stato_civile;istruzione;default;prestito_casa;prestito_personale;mese;giorno_settimana;campagne;giorni_p;precedente;outcome_p;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
38;admin.;divorced;university.degree;no;no;no;aug;wed;9;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
33;admin.;married;university.degree;no;no;no;aug;wed;9;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
44;technician;married;professional.course;no;yes;no;aug;wed;9;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
40;admin.;single;university.degree;no;no;no;aug;wed;3;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
43;admin.;married;university.degree;no;yes;no;aug;wed;3;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
33;admin.;married;university.degree;no;yes;no;aug;wed;4;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
40;technician;single;university.degree;no;yes;no;aug;wed;5;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
53;technician;married;professional.course;unknown;yes;yes;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
39;technician;married;professional.course;unknown;yes;no;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
41;technician;married;professional.course;no;yes;no;aug;wed;8;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
43;admin.;divorced;university.degree;no;yes;yes;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
55;admin.;married;high.school;no;yes;yes;aug;wed;3;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
46;admin.;married;high.school;no;no;no;aug;wed;3;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
57;admin.;married;university.degree;unknown;no;no;aug;wed;5;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
51;technician;married;professional.course;no;yes;no;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
31;technician;single;university.degree;no;yes;no;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
41;technician;divorced;high.school;no;no;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
33;services;married;university.degree;unknown;no;yes;aug;thu;8;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
41;admin.;married;university.degree;unknown;yes;no;aug;thu;11;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;yes
51;technician;married;professional.course;no;yes;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
30;technician;single;professional.course;no;yes;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
30;technician;single;university.degree;no;yes;yes;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
33;technician;single;university.degree;no;yes;no;aug;thu;11;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
36;self-employed;single;university.degree;no;yes;yes;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
46;technician;divorced;professional.course;no;yes;no;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
33;admin.;single;university.degree;no;yes;yes;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
32;admin.;divorced;university.degree;no;yes;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
48;technician;married;university.degree;no;no;no;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
44;technician;married;professional.course;no;yes;no;aug;thu;7;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
43;technician;married;university.degree;no;yes;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
29;technician;single;professional.course;no;yes;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
43;technician;married;professional.course;no;no;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
44;technician;married;professional.course;no;no;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
56;self-employed;married;high.school;no;yes;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
39;admin.;married;university.degree;unknown;no;no;aug;thu;10;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37;admin.;single;university.degree;no;yes;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
33;services;married;university.degree;unknown;no;no;aug;thu;8;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
40;admin.;married;university.degree;no;no;no;aug;thu;11;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
32;technician;married;professional.course;no;yes;no;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
57;management;married;university.degree;no;yes;no;aug;thu;11;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
31;admin.;single;university.degree;no;no;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
30;technician;single;university.degree;no;no;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
35;admin.;married;university.degree;no;yes;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
41;admin.;married;university.degree;no;no;no;aug;thu;13;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37;technician;single;university.degree;no;no;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
30;technician;single;university.degree;no;yes;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;yes
33;services;married;professional.course;no;yes;no;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
40;admin.;single;university.degree;no;no;no;aug;thu;7;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
36;admin.;single;university.degree;no;yes;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
32;admin.;single;university.degree;no;yes;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
32;technician;married;professional.course;unknown;no;no;aug;thu;7;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
29;technician;married;professional.course;no;yes;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;yes
32;unemployed;married;university.degree;no;yes;no;aug;thu;8;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
41;technician;divorced;professional.course;no;yes;no;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
31;admin.;single;university.degree;no;no;no;aug;thu;9;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
51;technician;married;professional.course;no;yes;no;aug;thu;13;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
57;technician;married;university.degree;unknown;yes;yes;aug;thu;9;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
43;technician;married;university.degree;no;no;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
33;admin.;married;university.degree;no;no;no;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
41;admin.;married;university.degree;no;no;no;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37;admin.;single;university.degree;no;yes;no;aug;thu;7;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
46;admin.;married;high.school;no;yes;no;aug;thu;11;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
55;technician;married;high.school;no;no;yes;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37;technician;single;university.degree;no;yes;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
29;technician;single;professional.course;no;no;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
31;admin.;married;university.degree;no;yes;no;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
36;admin.;married;university.degree;no;yes;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
52;admin.;married;basic.9y;no;yes;no;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
41;technician;divorced;professional.course;no;yes;yes;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
34;technician;married;university.degree;no;unknown;unknown;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
31;admin.;married;university.degree;no;no;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
45;admin.;married;unknown;unknown;no;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
35;management;married;university.degree;no;yes;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
50;admin.;divorced;university.degree;no;no;no;aug;thu;11;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
42;management;married;university.degree;no;yes;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
33;services;married;university.degree;unknown;yes;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
40;admin.;married;university.degree;no;no;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
50;unemployed;married;basic.9y;unknown;no;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37;admin.;single;university.degree;no;no;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
31;admin.;married;university.degree;no;no;no;aug;thu;8;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
32;technician;married;professional.course;unknown;yes;no;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
35;admin.;married;university.degree;no;yes;yes;aug;thu;7;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
32;admin.;single;university.degree;no;yes;no;aug;thu;15;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
41;admin.;married;university.degree;no;yes;no;aug;thu;10;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37;technician;single;professional.course;no;yes;no;aug;thu;12;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
31;admin.;single;university.degree;no;yes;no;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
33;services;married;professional.course;no;yes;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
33;technician;married;professional.course;no;no;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
31;admin.;married;university.degree;no;yes;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37;admin.;single;university.degree;no;no;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
46;housemaid;married;basic.4y;unknown;yes;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
46;technician;married;professional.course;no;no;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
40;admin.;divorced;high.school;no;no;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
43;admin.;married;university.degree;unknown;yes;no;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
33;services;married;professional.course;no;yes;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
38;unknown;married;unknown;no;no;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37;technician;single;university.degree;no;yes;yes;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
33;services;married;professional.course;no;yes;yes;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
46;technician;married;university.degree;no;yes;no;aug;thu;14;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
46;technician;divorced;university.degree;unknown;no;no;aug;thu;18;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
48;admin.;single;university.degree;no;yes;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
32;technician;single;university.degree;no;yes;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
36;admin.;married;university.degree;no;yes;no;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
50;unemployed;married;basic.9y;unknown;yes;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
46;admin.;married;high.school;no;unknown;unknown;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
58;housemaid;married;basic.9y;no;no;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
56;admin.;married;university.degree;unknown;yes;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
57;admin.;divorced;university.degree;unknown;yes;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
44;technician;married;professional.course;no;no;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37;technician;married;university.degree;no;no;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;yes
57;management;married;university.degree;no;yes;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
40;admin.;single;university.degree;no;no;yes;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
36;admin.;married;university.degree;no;no;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
48;services;married;basic.9y;no;no;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
47;admin.;married;high.school;no;yes;yes;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37;admin.;married;university.degree;unknown;no;yes;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
58;self-employed;married;basic.6y;unknown;yes;no;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37;admin.;married;university.degree;unknown;no;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;yes
41;admin.;married;university.degree;unknown;yes;no;aug;thu;9;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37;admin.;married;university.degree;unknown;no;yes;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
44;admin.;married;basic.9y;unknown;yes;yes;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;yes
52;technician;divorced;professional.course;no;yes;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
40;technician;single;professional.course;unknown;yes;no;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
34;technician;married;university.degree;no;yes;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
32;technician;married;university.degree;no;yes;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
30;technician;single;professional.course;no;yes;no;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
49;admin.;married;university.degree;unknown;no;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
30;technician;married;high.school;no;yes;no;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
35;technician;married;university.degree;unknown;no;no;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
48;admin.;divorced;university.degree;no;yes;no;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37;technician;married;university.degree;no;yes;yes;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
35;admin.;married;university.degree;no;yes;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
40;technician;divorced;professional.course;no;no;yes;aug;thu;22;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
29;management;single;university.degree;no;yes;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37;admin.;single;university.degree;no;yes;yes;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
54;management;married;university.degree;no;yes;yes;aug;thu;11;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
30;technician;married;university.degree;no;no;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
53;technician;married;professional.course;unknown;yes;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
45;admin.;married;unknown;unknown;yes;yes;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
41;admin.;married;university.degree;no;no;no;aug;thu;13;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
47;technician;married;university.degree;no;yes;no;aug;thu;8;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
38;unknown;married;unknown;no;yes;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
32;technician;married;professional.course;no;yes;no;aug;thu;7;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
46;admin.;married;high.school;no;yes;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
32;unemployed;married;university.degree;no;no;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
46;services;married;basic.9y;unknown;no;no;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
50;housemaid;married;basic.9y;no;yes;no;aug;thu;12;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
57;technician;married;university.degree;unknown;no;no;aug;thu;7;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
30;admin.;single;university.degree;no;no;no;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
35;admin.;married;university.degree;no;yes;no;aug;thu;10;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
50;admin.;married;university.degree;no;yes;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
53;housemaid;married;basic.4y;unknown;yes;no;aug;thu;7;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
31;unemployed;married;university.degree;no;yes;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
30;technician;single;university.degree;no;yes;no;aug;thu;17;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
46;admin.;married;high.school;no;no;no;aug;thu;17;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
42;housemaid;married;university.degree;no;yes;yes;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;yes
39;admin.;married;university.degree;no;yes;no;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
30;management;married;university.degree;no;no;yes;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
46;technician;divorced;professional.course;no;no;no;aug;thu;15;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
57;management;married;university.degree;no;yes;no;aug;thu;17;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
41;technician;divorced;professional.course;no;yes;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
41;admin.;married;university.degree;no;yes;no;aug;thu;9;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
31;admin.;single;university.degree;no;yes;no;aug;thu;8;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
33;technician;single;university.degree;no;yes;no;aug;thu;14;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
54;management;married;university.degree;no;no;no;aug;thu;21;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
58;self-employed;married;basic.6y;unknown;yes;no;aug;thu;8;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
47;admin.;married;high.school;unknown;no;no;aug;thu;8;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
41;self-employed;married;basic.6y;no;yes;no;aug;thu;15;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
38;admin.;married;university.degree;no;no;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;yes
30;technician;single;professional.course;no;yes;no;aug;thu;12;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
39;admin.;single;university.degree;no;yes;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
31;admin.;single;university.degree;no;no;no;aug;thu;10;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
48;admin.;single;university.degree;no;no;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
31;admin.;married;university.degree;no;yes;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
47;admin.;divorced;university.degree;no;yes;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
44;admin.;married;basic.9y;unknown;yes;yes;aug;thu;10;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
38;unknown;married;unknown;no;yes;no;aug;thu;10;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
37;technician;single;professional.course;no;yes;no;aug;thu;8;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
34;admin.;married;university.degree;no;yes;yes;aug;thu;10;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
32;technician;married;university.degree;no;no;no;aug;thu;8;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
35;admin.;married;university.degree;no;no;no;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
42;housemaid;married;university.degree;no;unknown;unknown;aug;thu;9;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
45;admin.;married;unknown;unknown;no;no;aug;thu;14;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
42;management;married;university.degree;no;yes;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
30;management;married;university.degree;no;no;no;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
32;technician;single;university.degree;no;yes;yes;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
50;admin.;married;high.school;no;yes;yes;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
32;technician;single;university.degree;no;no;no;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
32;admin.;married;university.degree;no;yes;no;aug;thu;8;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
34;technician;married;university.degree;no;no;no;aug;thu;8;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
50;blue-collar;married;basic.9y;no;yes;yes;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
